usaf,wban,name,country,state,call,lat,lon,elev,begin,end
720312,99999,PELLA MUNI,US,IA,KPEA,41.4,-92.95,+0270.0,20040525,20051231
720313,03052,PERRY LEFORS FIELD AIRPORT,US,TX,KPPA,35.613,-100.996,+0989.1,20060101,20170325
720314,93983,PALESTINE MUNICIPAL ARPT,US,TX,KPSN,31.78,-95.706,+0128.9,20060101,20170325
720316,99999,UECES CO,US,TX,KRBO,27.783,-97.683,+0024.0,20040716,20051231
720318,53965,GRAHAM MUNICIPAL AIRPORT,US,TX,KRPH,33.11,-98.555,+0342.3,20060101,20170325
720319,99999,ROBINSON MUNI,US,IL,KRSV,39.017,-87.65,+0141.0,20040525,20051231
720320,53981,CLEBURNE MUNICIPAL AIRPORT,US,TX,KCPT,32.354,-97.434,+0260.3,20060101,20170325
720321,04893,CHEBOYGAN COUNTY AIRPORT,US,MI,KSLH,45.654,-84.519,+0193.6,20060101,20170325
720321,99999,CHEBOYGAN CO,US,MI,KSLH,45.65,-84.517,+0195.0,20040525,20051231
720322,04129,SANDPOINT AIRPORT,US,ID,KSZT,48.299,-116.56,+0648.3,20060101,20170325
720323,93947,GILLESPIE CO,US,TX,KT82,30.243,-98.91,+0516.6,20060101,20170325
720323,99999,GILLESPIE CO,US,TX,"",30.243,-98.909,+0516.6,20040525,20051231
720324,64753,QUAKERTOWN AIRPORT,US,PA,KUKT,40.435,-75.382,+0160.3,20060101,20170325
720326,99999,VINTON VETERANS MEM,US,IA,KVTI,42.217,-92.033,+0258.0,20040525,20051231
720327,04995,MENOMONIE MUNICIPAL AIRPORT-S,US,WI,KLUM,44.892,-91.868,+0272.8,20060101,20170325
720327,99999,MENOMONIE AFLD,US,WI,KLUM,44.883,-91.867,+0273.0,20040525,20051231
720328,63832,UPSHUR COUNTY RGNL AIRPORT,US,WV,KW22,39,-80.274,+0498.4,20060101,20170325
720330,99999,MT CARMEL MUNI,US,IL,KAJG,38.6,-87.733,+0131.0,20040803,20051231
720333,53175,CORONA MUNICIPAL AIRPORT,US,CA,KAJO,33.898,-117.602,+0162.5,20110101,20170314
720334,93764,GAITHERSBURG MONTGOMERY COUNT,US,MD,KGAI,39.167,-77.167,+0164.3,20150224,20170324
720334,99999,MONTGOMERY CO AIRPARK,US,MD,KGAI,39.168,-77.166,+0164.3,20071017,20150602
720339,99999,RYAN FLD,US,AZ,KRYN,32.142,-111.175,+0736.7,20071115,20170324
720340,54818,FRANKFORT DOW MEMORIAL FIELD,US,MI,KFKS,44.626,-86.201,+0192.6,20060101,20170326
720340,99999,FRANKLIN DOW MEM FLD,US,MI,KFKS,44.625,-86.201,+0193.0,20040824,20051231
720342,53947,WATONGA AIRPORT,US,OK,KJWG,35.864,-98.421,+0471.8,20060101,20170325
720342,99999,WATONGA RGNL,US,OK,KJWG,35.867,-98.421,+0472.0,20041109,20051231
720343,99999,WAUPACA MUNI,US,WI,KPCZ,44.333,-89.017,+0252.0,20041109,20051231
720344,54920,CHEROKEE MUNICIPAL AIRPORT/,US,IA,KCKP,42.732,-95.556,+0373.7,20060101,20170325
720346,53991,ALLEN PARISH AIRPORT,US,LA,KACP,30.75,-92.688,+0032.6,20050408,20170325
720347,99999,GREENE COUNTY RGNL,US,GA,K3J7,33.6,-83.133,+0206.0,20050427,20051231
720348,63886,BALDWIN COUNTY AIRPORT,US,GA,KMLJ,33.154,-83.241,+0117.0,20060101,20170325
720348,99999,BALDWIN CO,US,GA,KMLJ,33.154,-83.241,+0117.0,20050427,20051231
720352,99999,MISSISSIPPI CANYON,US,LA,KCYD,28.17,-89.22,+0001.0,20050507,20111007
720353,63875,MIDDLESBORO-BELL COUNTY AIRPO,US,KY,K1A6,36.611,-83.738,+0351.7,20060101,20170325
720356,13999,CLINTON REGIONAL AIRPORT,US,OK,KCLK,35.538,-98.933,+0492.6,20050611,20170325
720357,53993,CUSHING MUNICIPAL AIRPORT,US,OK,KCUH,35.95,-96.773,+0279.2,20060101,20170325
720358,53999,EL RENO REGIONAL AIRPORT,US,OK,KRQO,35.473,-98.006,+0431.9,20050817,20160826
720361,63870,FLORALA MUNI,US,AL,K0J4,31.043,-86.312,+0095.7,20060511,20170325
720363,63872,WEEDON FIELD AIRPORT,US,AL,KEUF,31.951,-85.129,+0086.9,20060901,20170325
720366,99999,BRAXTON CO,US,WV,"",38.687,-80.652,+0387.1,20050801,20051231
720367,99999,PAYNESVILLE MUNI,US,MN,KPEX,45.372,-94.747,+0359.7,20050812,20151217
720371,54850,HREE RIVERS MUNICIPAL DR HAIN,US,MI,KHAI,41.96,-85.593,+0251.2,20061024,20170326
720374,92825,PETER O KNIGHT AIRPORT,US,FL,KTPF,27.916,-82.449,+0002.4,20061024,20170325
720376,63880,THE ALBERTVILLE MUNI ARPT-THO,US,AL,K8A0,34.229,-86.256,+0314.6,20060403,20170325
720379,63882,WAYNE COUNTY AIRPORT,US,KY,KEKQ,36.855,-84.856,+0293.5,20060501,20170325
720383,53847,WHITING FIELD NAVAL AIR STATI,US,FL,KNDZ,30.704,-87.023,+0054.3,20070116,20170325
720384,00124,BAY BRIDGE AIRPORT,US,MD,KW29,38.967,-76.333,+0005.2,20130101,20170313
720385,00419,BERTHOUD PASS,US,CO,K0CO,39.8,-105.766,+4113.3,20130306,20170324
720388,00469,PIERCE COUNTY AIRPORT THUN FI,US,WA,KPLU,47.104,-122.287,+0164.3,20130101,20151218
720389,99999,ST MARY'S RGNL / LEONARD TOWN,US,MD,"",38.317,-76.55,+0043.3,20070521,20130430
720397,00131,OHIO UNIVERSITY AIRPORT SNYDE,US,OH,KUNI,39.217,-82.233,+0233.2,20150531,20170325
720399,99999,CAMP BLANDING AAF,US,FL,K2CB,29.952,-81.98,+0059.7,20080602,20141003
720401,00133,CLINTON MUNICIPAL AIRPORT,US,AR,KCCA,35.6,-92.45,+0157.3,20150227,20170324
720402,99999,SKYHAVEN,US,MO,K9K4,38.784,-93.803,+0242.3,20070628,20080106
720403,99999,KICKAPOO DOWNTOWN AIRPARK,US,TX,KT47,33.858,-98.49,+0304.2,20070628,20071015
720405,00436,BLAIR MUNICIPAL AIRPORT,US,NE,KBTA,41.412,-96.109,+0395.9,20170309,20170314
720406,00135,GNOSS FIELD AIRPORT,US,CA,KDVO,38.15,-122.55,+0001.2,20170306,20170313
720407,00462,OCEAN COUNTY AIRPORT,US,NJ,KMJX,39.928,-74.292,+0025.0,20150224,20170308
720407,99999,ROBERT J MILLER AIRPARK,US,NJ,KMJX,39.933,-74.3,+0025.0,20071114,20170324
720408,00136,CHESTER COUNTY GO CARLSON AIR,US,PA,KMQS,39.983,-75.867,+0201.2,20130101,20170324
720409,99999,BLAIRSVILLE AIRPORT,US,GA,KDZJ,34.85,-83.983,+0582.0,20071228,20161004
720411,00137,ANGEL FIRE AIRPORT,US,NM,KAXX,36.422,-105.29,+2554.2,20160917,20161011
720412,54943,PERRY MUNICIPAL AIRPORT,US,IA,KPRO,41.828,-94.16,+0308.8,20170309,20170314
720413,00138,POSEY FIELD AIRPORT,US,AL,K1M4,34.267,-87.6,+0284.1,20151209,20151218
720414,99999,KNOX COUNTY,US,OH,K4I3,40.333,-82.517,+0363.0,20080229,20170324
720415,99999,FREMONT MUNI,US,MI,KFFX,43.433,-86,+0253.0,20080229,20150602
720424,99999,CAMP RED DEVIL,US,CO,K1PW,38.5,-104.917,+1816.9,20131119,20131119
720443,99999,MADISONVILLE MUNI,US,KY,"",37.355,-87.4,+0133.8,20111021,20130430
720447,99999,KYLE OAKLEY FLD / MURRAY,US,KY,KCEY,36.665,-88.373,+0175.6,20101109,20161010
720448,00144,STUART POWELL FIELD AIRPORT,US,KY,KDVK,37.578,-84.77,+0312.1,20151208,20151218
720448,99999,STUART POWELL FLD,US,KY,KDVK,37.578,-84.77,+0311.5,20080325,20170324
720449,99999,ASHLAND RGNL,US,KY,KDWU,38.555,-82.738,+0166.4,20140813,20170324
720455,99999,MADISON / RICHMOND,US,KY,"",37.631,-84.332,+0304.8,20101216,20130430
720458,00476,BIG SANDY REGIONAL AIRPORT,US,KY,KSJS,37.751,-82.637,+0372.5,20151208,20161010
720464,99999,PIKE CO HATCHER FLD,US,KY,KPBX,37.562,-82.566,+0449.0,20140923,20170324
720466,99999,SUPERDOME HELIPORT,US,LA,KVSH,29.95,-90.083,+0015.2,20120726,20150128
720467,00148,GEORGE R CARR MEMORIAL AIR FI,US,LA,KBXA,30.817,-89.867,+0036.6,20150224,20170324
720467,99999,GEORGE R CARR MEM AIR FLD,US,LA,KBXA,30.814,-89.865,+0036.3,20120824,20150602
720468,00466,ST LANDRY PARISH AIRPORT AHAR,US,LA,KOPL,30.558,-92.099,+0023.2,20150531,20170324
720468,99999,ST LANDRY PARISH AHART FLD,US,LA,KOPL,30.558,-92.099,+0022.9,20130502,20150602
720475,99999,NORTHWEST MISSOURI RGNL,US,MO,KEVU,40.353,-94.915,+0350.5,20170105,20170324
720476,00455,HANNIBAL REGIONAL AIRPORT,US,MO,KHAE,39.725,-91.444,+0234.7,20150224,20170325
720476,99999,HANNIBAL RGNL,US,MO,KHAE,39.724,-91.444,+0235.6,20121115,20151217
720479,99999,MONETT MUNI,US,MO,KHFJ,36.9,-94.017,+0401.0,20090201,20170324
720481,99999,MALDEN MUNI,US,MO,KMAW,36.601,-89.992,+0089.9,20160517,20170324
720483,99999,MARSHALL MEM MUNI,US,MO,KMHL,39.096,-93.203,+0237.4,20141202,20170324
720488,99999,SIKESTON MEM MUNI,US,MO,KSIK,36.899,-89.562,+0096.0,20150128,20170324
720499,00154,HAMPTON ROADS EXECUTIVE AIRPO,US,VA,KPVG,36.783,-76.45,+0007.0,20130101,20150602
720501,99999,ESSEX CO AIRPORT,US,VA,KXSA,37.85,-76.883,+0041.0,20080401,20170324
720504,99999,TALLADEGA MUNI,US,AL,KASN,33.57,-86.051,+0160.9,20120106,20170324
720505,00156,WALKER COUNTY AIRPORT BEVILL,US,AL,KJFX,33.902,-87.314,+0147.2,20150317,20170324
720507,99999,BESSEMER AIPORT,US,AL,KEKY,33.313,-86.926,+0213.1,20160714,20170324
720508,99999,MERKEL FLD SYLACAUGA MUNI,US,AL,KSCD,33.172,-86.306,+0173.4,20140114,20170324
720517,24165,KEMMERER MUNICIPAL AIRPORT,US,WY,KEMM,41.824,-110.557,+2220.5,20130627,20170325
720518,99999,FORT BRIDGER AIRPORT,US,WY,KFBR,41.392,-110.107,+2144.0,20120720,20120720
720521,99999,SHIVELY FLD,US,WY,KSAA,41.445,-106.824,+2137.3,20130502,20150602
720522,00443,DUBOIS MUNICIPAL AIRPORT,US,WY,KDUB,43.548,-109.69,+2224.1,20130514,20170324
720522,99999,DUBOIS MUNI AIRPORT,US,WY,KDUB,43.548,-109.69,+2224.1,20151208,20151217
720525,99999,WALDEN JACKSON AIRPORT,US,CO,"",40.75,-106.272,+2485.0,20110114,20130430
720528,03064,CENTRAL COLORADO REGIONAL AP,US,CO,KAEJ,38.698,-106.07,+2421.9,20130101,20170313
720531,99999,BLAKE FIELD / DELTA,US,CO,KAJZ,38.783,-108.067,+1583.0,20120209,20170324
720532,00159,HARRIET ALEXANDER FIELD AIRPO,US,CO,KANK,38.533,-106.05,+2294.2,20151208,20170324
720532,99999,HARRIET- ALEXANDER FIELD,US,CO,KANK,38.533,-106.05,+2294.0,20091121,20170313
720533,99999,BOULDER MUNICIPAL AIRPORT,US,CO,KBDU,40.039,-105.226,+1612.0,20100201,20170324
720539,99999,STEVENS FIELD,US,CO,KPSO,37.283,-107.05,+2335.0,20091001,20170324
720541,53806,OXFORD UNIV,US,MS,KUOX,34.383,-89.55,+0137.8,20130101,20170325
720543,00167,DE KALB COUNTY AIRPORT,US,IN,KGWB,41.3,-85.067,+0268.2,20130101,20170324
720543,99999,AUBURN / DE KALB CO,US,IN,KGWB,41.307,-85.064,+0268.2,20080612,20121231
720544,99999,STERLING MUNI,US,CO,KSTK,40.615,-103.265,+1230.8,20101129,20170324
720545,00169,CHESTER AIRPORT,US,CT,KSNC,41.384,-72.506,+0127.1,20150227,20151217
720545,99999,CHESTER AIRPORT,US,CT,KSNC,41.384,-72.506,+0126.8,20080817,20170324
720549,99999,CARSON CITY AIRPORT,US,NV,KCXP,39.192,-119.734,+1431.6,20100714,20150602
720558,03977,ELK CITY MUNICIPAL AP,US,OK,KELK,35.433,-99.4,+0610.2,20150224,20170325
720558,99999,ELK CITY MUNI,US,OK,KELK,35.431,-99.394,+0610.2,20140530,20150602
720559,99999,STAN STAMPER MUNI,US,OK,KHHW,34.035,-95.542,+0174.0,20120202,20170324
720561,00467,WILLIAM R POUGE MUNICIPAL AIR,US,OK,KOWP,36.175,-96.152,+0272.2,20151209,20151217
720561,99999,WILLIAM R POGUE MUNI,US,OK,KOWP,36.167,-96.15,+0272.0,20130822,20170324
720562,99999,RANGE OP 13 / YAKIMA TRAINING,US,WA,K1QW,46.8,-120.167,+0928.0,20080530,20160713
720569,99999,KANAB MUNI,US,UT,KKNB,37.011,-112.531,+1483.8,20130813,20130813
720575,00173,INDIANAPOLIS EXECUTIVE AIRPOR,US,IN,KTYQ,40.031,-86.251,+0281.0,20151208,20161010
720575,99999,INDIANAPOLIS EXECUTIVE,US,IN,KTYQ,40.031,-86.251,+0281.0,20080721,20170324
720576,99999,DAVIS,US,CA,KEDU,38.533,-121.783,+0021.0,20080721,20151115
720577,00175,RUSK COUNTY AIRPORT,US,TX,KRFI,32.15,-94.85,+0135.0,20150224,20170325
720578,99999,STEPHENS CO,US,TX,KBKD,32.719,-98.891,+0391.4,20080721,20170313
720581,99999,LINDEN,US,NJ,KLDJ,40.617,-74.245,+0007.0,20080721,20170324
720585,99999,ELBOW LAKE MUNI,US,MN,"",45.986,-95.992,+0367.0,20080721,20130430
720586,99999,PLATTEVILLE MUNI,US,WI,KPVB,42.689,-90.444,+0312.1,20080825,20170324
720587,00184,ABBEVILLE CHRIS CRUSTA MEMORI,US,LA,KIYA,29.976,-92.084,+0015.2,20150531,20170324
720587,99999,CHRIS CRUSTA MEMORIAL AIRPORT,US,LA,KIYA,29.976,-92.084,+0004.6,20080825,20150602
720588,99999,OXFORD,US,MS,"",34.383,-89.533,+0136.0,20080825,20100527
720589,99999,SHAWANO,US,WI,KEZS,44.783,-88.55,+0248.0,20080915,20170324
720593,00187,STARKE COUNTY AIRPORT,US,IN,KOXI,41.333,-86.667,+0208.2,20150908,20170324
720595,99999,HOLLISTER MUNI,US,CA,"",36.9,-121.417,+0070.1,20100527,20100527
720596,00189,NEWBERRY COUNTY AIRPORT,US,SC,KEOE,34.3,-81.633,+0173.1,20130101,20150601
720596,99999,NEWBERRY,US,SC,KEOE,34.3,-81.633,+0173.0,20090105,20170324
720597,99999,LAURENS,US,SC,KLUX,34.5,-81.95,+0212.0,20090105,20150602
720598,00191,BERKELEY COUNTY AIRPORT,US,SC,KMKS,33.183,-80.033,+0022.3,20150317,20151218
720598,99999,MONCKS CORNER,US,SC,KMKS,33.183,-80.033,+0022.0,20090105,20170324
720601,99999,AIKEN MUNI,US,SC,KAIK,33.649,-81.685,+0160.9,20090105,20170324
720602,99999,BARNWELL CO,US,SC,KBNL,33.258,-81.388,+0075.0,20090105,20121231
720603,99999,CAMDEN/WOODWARD FLD,US,SC,KCDN,34.283,-80.567,+0092.0,20090105,20170324
720604,99999,KINGSTREE/WILLIAMSBURG RGNL,US,SC,KCKI,33.717,-79.857,+0020.4,20090105,20161010
720605,99999,CHERAW,US,SC,KCQW,34.717,-79.95,+0073.0,20090105,20170324
720606,99999,CHARLESTON EXECUTIVE,US,SC,KJZI,32.701,-80.003,+0005.2,20090105,20170324
720607,99999,LANCASTER CO MC WHIRTER FLD,US,SC,KLKR,34.723,-80.855,+0148.1,20090105,20170324
720608,99999,MARION CO,US,SC,KMAO,34.181,-79.335,+0028.0,20090105,20170307
720609,99999,WALTERBORO/LOWCOUNTRY RGNL,US,SC,KRBW,32.921,-80.641,+0029.9,20090105,20170324
720612,00203,BEAUFORT COUNTY AIRPORT,US,SC,KARW,32.412,-80.634,+0038.1,20130101,20151115
720614,99999,LINCOLN RGNL KARL HARDER FLD,US,CA,KLHM,38.909,-121.351,+0036.9,20090601,20170324
720615,99999,COLUMBIA,US,CA,"",38.03,-120.415,+0645.6,20090120,20170324
720617,00208,HOUSTON EXECUTIVE AIRPORT,US,TX,KTME,29.8,-95.9,+0051.2,20130101,20170325
720617,99999,HUSTON/EXECUTIVE,US,"",KTME,29.8,-95.9,+0050.6,20090204,20170313
720619,99999,FRANCIS E WARREN AFB HELIPORT,US,WY,KFEW,41.133,-104.867,+1877.6,20090423,20170324
720623,99999,ELIZABETHTON MUNI,US,TN,"",36.371,-82.173,+0485.5,20090325,20130430
720624,00211,MADISON MUNICIPAL AIRPORT,US,SD,KMDS,44.016,-97.086,+0523.0,20130101,20170308
720625,99999,BLACKWELL TONKAWA MUNI,US,OK,KBKN,36.75,-97.35,+0314.0,20090312,20160624
720626,00213,PAMPA MESA VISTA AIRPORT,US,TX,KBPC,35.883,-101.033,+0845.2,20130101,20170313
720628,00215,CLARENCE E PAGE MUNICIPAL AIR,US,OK,KRCE,35.483,-97.817,+0413.0,20130101,20170324
720628,99999,OKLAHOMA CITY/PAGE,US,OK,KRCE,35.483,-97.817,+0413.0,20090312,20151217
720631,00217,MARLBORO COUNTY JETPORT H E A,US,SC,KBBP,34.617,-79.733,+0045.1,20150317,20170324
720632,00218,SUMMERVILLE AIRPORT,US,SC,KDYB,33.063,-80.279,+0017.1,20150224,20170324
720632,99999,SUMMERVILLE,US,SC,KDYB,33.063,-80.279,+0017.1,20090404,20170313
720633,99999,HARTSVILLE RGNL,US,SC,KHVS,34.403,-80.119,+0110.9,20090403,20160126
720634,00220,FAIRFIELD COUNTY AIRPORT,US,SC,KFDW,34.315,-81.109,+0176.2,20150227,20170324
720637,99999,HOUSTON SOUTHWEST AIRPORT,US,TX,KAXH,29.506,-95.477,+0020.7,20090601,20170324
720638,00224,BEND MUNICIPAL AIRPORT,US,OR,KBDN,44.095,-121.2,+1055.2,20130101,20170325
720638,99999,BEND MUNI AIRPORT,US,OR,KBDN,44.095,-121.2,+1054.6,20090524,20151217
720639,00225,HORSESHOE BAY RESORT AIRPORT,US,TX,KDZB,30.533,-98.367,+0333.2,20130101,20161010
720639,99999,HORSESHOE BAY AIRPARK,US,TX,KDZB,30.533,-98.367,+0332.8,20090605,20170324
720642,99999,CHEYENNE MTN AS,US,CO,KCWN,38.75,-104.85,+2114.0,20121120,20170324
720643,54940,FOREST CITY MUNICIPAL AIRPORT,US,IA,KFXY,43.235,-93.624,+0374.6,20150227,20170325
720643,99999,FOREST CITY MUNI,US,IA,KFXY,43.233,-93.783,+0375.0,20090702,20170313
720645,00227,PLACERVILLE AIRPORT,US,CA,KPVF,38.717,-120.75,+0787.3,20130101,20151115
720648,00230,AUSTIN EXECUTIVE AIRPORT,US,TX,KEDC,30.395,-97.567,+0188.1,20150224,20151217
720648,99999,AUSTIN EXECUTIVE,US,TX,KEDC,30.395,-97.567,+0187.5,20090722,20170324
720649,99999,HALIFAX-NORTHAMPTON REGIONAL,US,NC,KIXA,36.33,-77.635,+0044.2,20090722,20151217
720651,99999,UNION COUNTY AIRPORT,US,OH,KMRT,40.225,-83.352,+0311.2,20090721,20170307
720655,00235,CRYSTAL RIVER AIRPORT,US,FL,KCGC,28.867,-82.567,+0003.1,20130101,20151218
720656,99999,MIDDLETON MUNI MOREY FLD,US,WI,"",43.114,-89.532,+0282.9,20091104,20130430
720657,99999,HINCKLEY/FIELD OF DREAMS AIRP,US,MN,"",46.023,-92.895,+0311.0,20091111,20130430
720658,99999,SAUK CENTRE MUNI,US,MN,"",45.707,-94.933,+0379.2,20091111,20130430
720659,00239,OZONA MUNICIPAL AIRPORT,US,TX,KOZA,30.735,-101.203,+0726.0,20151209,20151217
720659,99999,OZONA MUNI,US,TX,KOZA,30.735,-101.203,+0725.7,20091118,20170324
720662,99999,TEHACHAPI MUNI,US,CA,"",35.135,-118.439,+1219.5,20100527,20100527
720663,99999,VIROQUA MUNI,US,WI,"",43.579,-90.913,+0393.8,20091216,20130430
720664,00242,INDEPENDENCE OIL PLATFORM,US,LA,KIPN,28.083,-87.983,+0224.0,20130101,20150602
720665,99999,OIL PLATFORM/MAGNOLIA,US,LA,KGBK,27.2,-92.2,+0223.7,20091217,20121231
720668,00246,EAST BREAKS OIL PLATFORM,US,TX,KEMK,27.817,-94.317,+0224.0,20170308,20170313
720669,00247,GUNNISON OIL PLATFORM,US,TX,KGUL,27.3,-93.533,+0224.0,20160918,20161010
720669,99999,OIL PLATFORM/GUNNISON,US,TX,KGUL,27.3,-93.533,+0223.7,20091217,20170324
720671,00248,JESUP WAYNE COUNTY AIRPORT,US,GA,KJES,31.554,-81.883,+0033.2,20151209,20170314
720673,99999,PAYSON AIRPORT,US,AZ,"",34.257,-111.339,+1571.9,20100527,20100527
720674,00249,WEST GEORGIA REGIONAL AIRPORT,US,GA,KCTJ,33.633,-85.15,+0354.2,20130101,20161010
720674,99999,WEST GEORGIA RGNL O V GRAY FL,US,GA,KCTJ,33.631,-85.152,+0353.9,20100129,20170324
720675,99999,INDIAN SPRINGS RANGE 63,US,NV,KL63,36.53,-115.57,+0972.0,20100305,20111230
720681,99999,CALAVERAS CO MAURY RASMUSSEN,US,CA,KCPU,38.146,-120.648,+0403.9,20160526,20170324
720699,03724,CARROLL CO RGNL/JJACK B POAGE,US,MD,KDMW,39.608,-77.008,+0240.5,20110101,20170325
720699,99999,CARROLL CO RGNL JAC,US,MD,KDMW,39.608,-77.008,+0240.0,20100218,20101231
720701,54942,OSCEOLA MUNICIPAL AIRPORT,US,IA,KI75,41.052,-93.689,+0339.9,20150908,20170325
720701,99999,OSCEOLA MUNI,US,IA,KI75,41.05,-93.683,+0338.0,20100218,20170313
720709,99999,PUTNAM COUNTY AIRPORT,US,OH,KOWX,41.036,-83.982,+0232.6,20160909,20170324
720712,00250,HENRY TIFT MYERS AIRPORT,US,GA,KTMA,31.429,-83.489,+0108.2,20130101,20150602
720712,99999,HENRY TIFT MYERS AIRPORT,US,"",KTMA,31.429,-83.489,+0108.2,20100804,20170324
720713,00251,DARKE COUNTY AIRPORT,US,OH,KVES,40.204,-84.532,+0307.2,20150602,20170324
720713,99999,DARKE COUNTY AIRPORT,US,OH,KVES,40.204,-84.532,+0306.9,20100308,20170313
720714,00252,PAULDING NORTHWEST ATLANTA AI,US,GA,KPUJ,33.912,-84.941,+0393.2,20170308,20170314
720714,99999,PAULDING COUNTY AIRPORT,US,GA,KPUJ,33.912,-84.941,+0393.0,20100425,20170324
720716,99999,LURAY CAVERNS,US,VA,KW45,38.667,-78.501,+0274.9,20100429,20130430
720717,00442,WEST DELTA 27A,US,MS,KDLP,29.117,-89.55,+0036.3,20151110,20160127
720717,99999,WEST DELTA OIL PLATFORM,US,MS,KDLP,29.117,-89.55,+0224.0,20100430,20170324
720719,00254,EAST CAMERON 278 OIL PLATFORM,US,LA,KEHC,28.433,-92.883,+0224.0,20151211,20161010
720721,00255,SABINE OIL PLATFORM,US,LA,KVBS,29.483,-93.633,+0224.0,20150531,20170324
720721,99999,SABINE OIL PLATFORM,US,LA,KVBS,29.483,-93.633,+0224.0,20100430,20170313
720724,99999,ALEXANDER MUNI,US,NM,"",34.645,-106.834,+1583.1,20100503,20130430
720725,99999,BRAZOS 133,US,TX,KBBF,27.835,-96.011,+0000.0,20100504,20170313
720727,00260,HIGH ISLAND 376,US,TX,KHQI,27.962,-93.671,+0000.3,20151110,20160127
720727,99999,HIGH ISLAND 376,US,TX,KHQI,27.962,-93.671,+0000.0,20100504,20170324
720729,00435,BRAZOS 451 OILP,US,TX,KBQX,28.5,-95.716,+0034.1,20130717,20150602
720731,00261,MUSTANG ISLAND 31,US,TX,KMIU,27.283,-96.733,+0000.3,20130101,20131023
720731,99999,MUSTANG ISLAND 31,US,TX,KMIU,27.283,-96.733,+0000.0,20100513,20121231
720733,99999,BOERNE STAGE FLD,US,TX,"",29.724,-98.695,+0422.1,20100511,20130430
720734,99999,NAMPA MUNI,US,ID,KMAN,43.581,-116.523,+0773.3,20110101,20111231
720735,73805,NORTHWEST FLORIDA BEACHES INT,US,FL,KECP,30.349,-85.788,+0017.4,20110301,20170325
720735,99999,NW PANAMA CITY INTL,US,FL,KECP,30.358,-85.799,+0021.0,20100523,20110228
720736,99999,FULTON CO,US,IN,KRCR,41.066,-86.182,+0240.8,20100607,20170324
720739,00268,MINDEN AIRPORT,US,LA,KMNE,32.646,-93.298,+0085.0,20160721,20170308
720739,99999,MINDEN-WEBSTER AIRPORT,US,LA,KMNE,32.646,-93.298,+0084.7,20100614,20170324
720741,00269,BOULDER MUNICIPAL AIRPORT,US,NV,KBVU,35.947,-114.861,+0671.2,20130101,20161010
720741,99999,BOULDER CITY MUNI,US,NV,KBVU,35.947,-114.861,+0671.0,20100624,20170324
720742,00270,FAITH RANCH AIRPORT,US,TX,KFTN,28.209,-100.019,+0236.2,20160917,20161010
720743,00418,SOUTH PADRE ISLAND HELIPORT,US,TX,KSPL,26.067,-97.15,+0004.3,20160919,20161010
720744,00271,PICKENS COUNTY AIRPORT,US,SC,KLQK,34.817,-82.7,+0309.1,20130101,20170324
720744,99999,PICKENS CO AIRPORT,US,SC,KLQK,34.81,-82.703,+0308.8,20100719,20121231
720745,00272,BOOMVANG SPUR OIL PLATFORM,US,"",KVAF,27.35,-94.633,+0101.2,20130101,20161010
720746,99999,COVINGTON MUNI,US,GA,"",33.632,-83.85,+0242.3,20100901,20130430
720768,00274,LEE COUNTY AIRPORT,US,VA,K0VG,36.654,-83.218,+0430.1,20130101,20170324
720768,99999,LEE CO,US,VA,K0VG,36.654,-83.218,+0430.1,20100921,20121231
720771,00276,COLEMAN MUNICIPAL AIRPORT,US,TX,KCOM,31.841,-99.404,+0517.3,20130101,20170325
720771,99999,COLEMAN MUNI,US,TX,KCOM,31.841,-99.404,+0517.2,20100930,20121231
720773,99999,COURTLAND AIRPORT,US,AL,"",34.659,-87.349,+0179.2,20101018,20130430
720776,99999,HESLER NOBLE FLD,US,MS,KLUL,31.673,-89.172,+0072.5,20121118,20170321
720815,99999,PUTNAM CO,US,IN,K4I7,39.63,-86.814,+0256.6,20140313,20170222
720835,99999,MADELINE ISLAND,US,WI,K4R5,46.789,-90.759,+0197.8,20161111,20170324
720852,99999,MEADOW LAKE AIRPORT,US,CO,KFLY,38.946,-104.57,+2095.2,20101201,20170313
720853,99999,ROLLA MUNI,US,ND,K06D,48.884,-99.621,+0555.3,20101118,20170324
720854,00282,BEACH AIRPORT,US,ND,K20U,46.925,-103.982,+0840.0,20150227,20151115
720855,00283,CAVALIER MUNICIPAL AIRPORT,US,ND,K2C8,48.784,-97.632,+0272.2,20150227,20151116
720855,99999,CAVALIER MUNI,US,ND,K2C8,48.784,-97.632,+0271.9,20101118,20170324
720856,00284,SCOTTSBORO MUNICIPAL AIRPORT,US,AL,K4A6,34.689,-86.006,+0198.1,20160918,20170314
720856,99999,SCOTTSBORO MUNI WORD FLD,US,AL,K4A6,34.689,-86.006,+0198.1,20101130,20170324
720859,99999,BLACK RIVER FALLS AREA,US,WI,KBCK,44.251,-90.855,+0254.8,20101118,20150602
720861,00287,CROSBY MUNICIPAL AIRPORT,US,ND,KD50,48.929,-103.297,+0594.1,20130101,20170316
720864,99999,TARBORO EDGECOMBE,US,NC,KETC,35.937,-77.547,+0016.2,20101122,20121231
720865,00291,HUTSON FIELD AIRPORT,US,ND,KGAF,48.405,-97.371,+0251.2,20150531,20170324
720865,99999,HUTSON FLD,US,ND,KGAF,48.405,-97.371,+0251.2,20101118,20150602
720866,99999,MERCER CO RGNL,US,ND,KHZE,47.29,-101.581,+0552.6,20101118,20160126
